timestamp,tagID,pos_x,pos_y,pos_z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,accelerometro,ax,ay,az,giroscopio,gx,gy,gz,magnetometro,mx,my,mz
20:03.7,bleT2,-,-,-,0,4,bleA4,-75,bleA2,-60,bleA3,-71,bleA5,-72,A,811.117,-46.482,563.823,G,-350,-280,-490,M,-513,19.5,-66,,
20:03.8,bleT2,-,-,-,0,5,bleA4,-69,bleA2,-62,bleA3,-61,bleA5,-73,bleA6,-76,A,810.385,-46.787,562.725,G,-350,-140,-560,M,-507,21,-76.5
20:03.9,bleT2,-,-,-,0,5,bleA5,-74,bleA4,-75,bleA2,-62,bleA3,-75,bleA6,-83,A,809.104,-42.517,559.919,G,-420,-210,-560,M,-507,13.5,-69
20:04.0,bleT2,-,-,-,0,5,bleA3,-62,bleA6,-72,bleA4,-68,bleA2,-60,bleA5,-73,A,814.472,-42.7,560.102,G,-350,-280,-560,M,-510,21,-61.5
20:04.1,bleT2,-,-,-,0,2,bleA2,-63,bleA3,-76,A,808.494,-45.079,562.603,G,-350,-350,-630,M,-510,27,-66,,,,,,
20:04.2,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-76,bleA6,-72,bleA2,-63,A,814.472,-46.238,561.505,G,-280,-210,-630,M,-520.5,24,-70.5,,
20:04.4,bleT2,-,-,-,0,5,bleA2,-60,bleA4,-74,bleA5,-71,bleA3,-66,bleA6,-82,A,811.3,-45.933,562.664,G,-420,-350,-630,M,-508.5,22.5,-69
20:04.5,bleT2,-,-,-,0,4,bleA4,-67,bleA6,-76,bleA5,-75,bleA2,-62,A,813.679,-45.506,559.37,G,-420,-420,-700,M,-511.5,15,-76.5,,
20:04.6,bleT2,-,-,-,0,5,bleA2,-59,bleA5,-67,bleA3,-69,bleA6,-82,bleA4,-72,A,813.618,-43.981,563.945,G,-350,-350,-630,M,-511.5,13.5,-76.5
20:04.7,bleT2,-,-,-,0,5,bleA3,-66,bleA5,-74,bleA4,-69,bleA2,-61,bleA6,-72,A,809.775,-45.628,563.396,G,-350,-280,-560,M,-508.5,15,-61.5
20:04.8,bleT2,-,-,-,0,5,bleA5,-72,bleA2,-61,bleA3,-74,bleA6,-83,bleA4,-72,A,813.435,-45.323,563.396,G,-420,-210,-560,M,-511.5,18,-58.5
20:04.9,bleT2,-,-,-,0,4,bleA4,-68,bleA5,-78,bleA6,-77,bleA2,-62,A,813.984,-45.14,563.335,G,-350,-280,-630,M,-513,18,-66,,
20:05.0,bleT2,-,-,-,0,5,bleA2,-60,bleA3,-68,bleA6,-82,bleA5,-73,bleA4,-74,A,813.435,-44.774,563.701,G,-420,-280,-560,M,-508.5,18,-70.5
20:05.1,bleT2,-,-,-,0,3,bleA3,-66,bleA6,-73,bleA4,-67,A,807.274,-42.09,564.006,G,-350,-210,-490,M,-505.5,21,-79.5,,,,
20:05.1,bleT2,-,-,-,0,2,bleA2,-60,bleA5,-71,A,807.152,-42.822,562.786,G,-350,-140,-560,M,-511.5,18,-70.5,,,,,,
20:05.2,bleT2,-,-,-,0,2,bleA6,-80,bleA4,-72,A,809.714,-47.885,558.333,G,-280,-210,-560,M,-511.5,16.5,-75,,,,,,
20:05.3,bleT2,-,-,-,0,4,bleA4,-66,bleA5,-75,bleA6,-73,bleA2,-63,A,822.585,-51.118,562.42,G,-350,-350,-630,M,-511.5,24,-69,,
20:05.4,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-59,bleA3,-69,bleA5,-77,bleA6,-78,A,819.962,-54.107,562.481,G,-350,-350,-560,M,-510,25.5,-70.5
20:05.5,bleT2,-,-,-,0,5,bleA3,-63,bleA5,-76,bleA6,-71,bleA4,-66,bleA2,-62,A,819.84,-53.375,565.287,G,-350,-350,-630,M,-505.5,12,-70.5
20:05.6,bleT2,-,-,-,0,5,bleA4,-73,bleA2,-58,bleA3,-72,bleA5,-85,bleA6,-84,A,819.962,-53.741,565.043,G,-420,-350,-700,M,-510,16.5,-72
20:05.7,bleT2,-,-,-,0,5,bleA6,-74,bleA3,-69,bleA5,-81,bleA4,-68,bleA2,-62,A,819.596,-54.595,566.751,G,-420,-350,-630,M,-511.5,33,-58.5
20:05.8,bleT2,-,-,-,0,5,bleA4,-71,bleA2,-56,bleA3,-61,bleA5,-84,bleA6,-76,A,815.265,-52.582,564.128,G,-420,-420,-630,M,-510,28.5,-66
20:05.9,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-61,bleA3,-64,bleA5,-68,bleA6,-72,A,817.522,-50.508,563.64,G,-350,-350,-630,M,-511.5,19.5,-66
20:06.0,bleT2,-,-,-,0,4,bleA5,-89,bleA6,-77,bleA4,-72,bleA2,-60,A,818.742,-51.057,567.117,G,-350,-350,-700,M,-514.5,21,-66,,
20:06.1,bleT2,-,-,-,0,4,bleA4,-69,bleA5,-76,bleA6,-76,bleA2,-60,A,822.463,-50.569,565.836,G,-350,-350,-700,M,-513,21,-72,,
20:06.2,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-74,bleA5,-80,bleA6,-74,bleA4,-75,A,814.106,-50.813,565.287,G,-490,-280,-560,M,-510,19.5,-72
20:06.3,bleT2,-,-,-,0,5,bleA3,-62,bleA6,-77,bleA4,-70,bleA2,-62,bleA5,-71,A,816.424,-50.02,563.03,G,-350,-420,-700,M,-513,28.5,-76.5
20:06.5,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-59,bleA3,-77,bleA5,-72,bleA6,-73,A,819.474,-51.484,564.189,G,-350,-210,-560,M,-505.5,16.5,-73.5
20:06.6,bleT2,-,-,-,0,4,bleA6,-75,bleA2,-65,bleA4,-69,bleA5,-73,A,817.827,-52.887,567.239,G,-350,-280,-700,M,-501,24,-60,,
20:06.7,bleT2,-,-,-,0,5,bleA4,-75,bleA2,-60,bleA3,-62,bleA5,-85,bleA6,-76,A,819.779,-52.887,563.518,G,-420,-280,-630,M,-520.5,15,-72
20:06.8,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-63,bleA3,-57,bleA5,-90,bleA6,-80,A,817.705,-51.301,563.701,G,-280,-350,-700,M,-519,22.5,-75
20:06.9,bleT2,-,-,-,0,5,bleA4,-78,bleA2,-61,bleA3,-65,bleA5,-82,bleA6,-76,A,815.143,-48.495,564.616,G,-350,-280,-560,M,-510,18,-72
20:07.0,bleT2,-,-,-,0,4,bleA6,-80,bleA3,-60,bleA4,-70,bleA2,-58,A,819.23,-49.471,563.823,G,-350,-350,-630,M,-516,18,-64.5,,
20:07.1,bleT2,-,-,-,0,5,bleA2,-62,bleA3,-69,bleA5,-85,bleA6,-77,bleA4,-83,A,842.227,-50.752,537.166,G,-350,-2590,-840,M,-514.5,16.5,-70.5
20:07.2,bleT2,-,-,-,0,4,bleA4,-78,bleA5,-74,bleA6,-73,bleA2,-59,A,666.486,-413.946,159.82,G,-38990,-16380,-34300,M,-555,-37.5,106.5,,
20:07.3,bleT2,-,-,-,0,4,bleA4,-81,bleA2,-57,bleA3,-67,bleA6,-69,A,1160.647,5.978,-132.736,G,-6370,-619430,-99120,M,-675,-249,201,,
20:07.4,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-59,bleA3,-70,bleA5,-72,bleA6,-77,A,1321.199,31.232,-745.542,G,31780,-253890,193130,M,-555,235.5,240
20:07.5,bleT2,-,-,-,0,5,bleA5,-65,bleA4,-85,bleA2,-61,bleA3,-68,bleA6,-80,A,669.292,-270.901,-580.72,G,-27930,-53270,202160,M,-573,201,180
20:07.6,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-61,bleA3,-58,bleA6,-76,bleA5,-65,A,257.908,-332.267,-697.413,G,-16240,3010,149170,M,-519,130.5,190.5
20:07.7,bleT2,-,-,-,0,5,bleA5,-66,bleA4,-77,bleA2,-60,bleA3,-57,bleA6,-76,A,-122.427,-418.399,-812.459,G,-51800,-21980,92540,M,-477,84,210
20:07.8,bleT2,-,-,-,0,3,bleA3,-52,bleA6,-76,bleA4,-83,A,-152.805,-426.451,-814.106,G,-44660,-3080,24920,M,-444,61.5,196.5,,,,
20:07.8,bleT2,-,-,-,0,2,bleA5,-72,bleA2,-61,A,19.154,-451.217,-926.468,G,-3360,-29400,-11340,M,-423,64.5,207,,,,,,
20:07.9,bleT2,-,-,-,0,5,bleA2,-63,bleA3,-73,bleA6,-77,bleA5,-64,bleA4,-76,A,97.905,-458.537,-963.983,G,32340,-26040,-24430,M,-436.5,66,196.5
20:08.0,bleT2,-,-,-,0,4,bleA4,-75,bleA5,-69,bleA6,-74,bleA2,-69,A,177.754,-543.022,-884.561,G,38360,-53410,-70840,M,-480,58.5,180,,
20:08.1,bleT2,-,-,-,0,5,bleA5,-64,bleA4,-73,bleA2,-65,bleA3,-61,bleA6,-70,A,54.778,-614.392,-906.887,G,73220,-43260,-14490,M,-522,55.5,157.5
20:08.2,bleT2,-,-,-,0,5,bleA2,-63,bleA4,-70,bleA3,-57,bleA5,-68,bleA6,-78,A,275.11,-690.215,-829.722,G,93170,-32970,-42000,M,-588,49.5,105
20:08.3,bleT2,-,-,-,0,5,bleA4,-81,bleA2,-57,bleA3,-63,bleA5,-61,bleA6,-74,A,104.92,-948.977,-756.095,G,111160,-50330,-14280,M,-639,45,51
20:08.5,bleT2,-,-,-,0,4,bleA4,-73,bleA2,-67,bleA3,-64,bleA5,-69,A,4.331,-930.738,-338.977,G,71610,-49630,-12180,M,-679.5,25.5,-45,,
20:08.6,bleT2,-,-,-,0,3,bleA4,-80,bleA2,-69,bleA6,-72,A,-61.061,-864.736,-250.527,G,72170,-88830,-39620,M,-699,33,-114,,,,
20:08.7,bleT2,-,-,-,0,5,bleA6,-82,bleA4,-70,bleA2,-59,bleA3,-59,bleA5,-66,A,105.835,-948.306,-325.923,G,26320,-114380,-27090,M,-699,58.5,-180
20:08.8,bleT2,-,-,-,0,5,bleA4,-74,bleA2,-62,bleA3,-75,bleA5,-60,bleA6,-77,A,115.961,-1099.281,-482.022,G,12670,-133490,-67900,M,-712.5,81,-210
20:08.9,bleT2,-,-,-,0,3,bleA3,-52,bleA2,-66,bleA5,-68,A,-40.382,-862.784,-163.053,G,36330,-142170,-350,M,-714,123,-282,,,,
20:09.0,bleT2,-,-,-,0,5,bleA2,-55,bleA3,-62,bleA6,-63,bleA5,-59,bleA4,-76,A,-124.257,-829.783,192.638,G,20300,-139650,5110,M,-714,162,-310.5
20:09.1,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-63,bleA3,-54,bleA5,-68,bleA6,-68,A,-154.818,-957.7,-193.858,G,-6440,-109760,-46340,M,-724.5,214.5,-291
20:09.2,bleT2,-,-,-,0,4,bleA5,-60,bleA4,-78,bleA2,-58,bleA3,-58,A,-25.376,-842.227,-51.301,G,-22260,-98210,-45220,M,-732,265.5,-286.5,,
20:09.3,bleT2,-,-,-,0,4,bleA5,-64,bleA6,-77,bleA4,-68,bleA2,-58,A,79.971,-909.937,-264.862,G,83020,-140490,-36680,M,-730.5,334.5,-268.5,,
20:09.4,bleT2,-,-,-,0,5,bleA2,-65,bleA3,-59,bleA5,-64,bleA6,-81,bleA4,-71,A,153.049,-964.41,-359.412,G,59500,-134610,-62020,M,-724.5,355.5,-270
20:09.5,bleT2,-,-,-,0,5,bleA6,-77,bleA4,-72,bleA2,-62,bleA3,-52,bleA5,-69,A,-58.438,-964.044,-169.336,G,35840,-115570,-37380,M,-703.5,403.5,-267
20:09.6,bleT2,-,-,-,0,5,bleA2,-55,bleA3,-60,bleA5,-72,bleA6,-70,bleA4,-82,A,86.437,-929.579,40.626,G,46480,-102200,-24990,M,-682.5,444,-231
20:09.7,bleT2,-,-,-,0,4,bleA4,-73,bleA5,-61,bleA6,-73,bleA2,-63,A,-28.365,-961.726,-183.732,G,4760,-134330,-23870,M,-666,466.5,-213,,
20:09.8,bleT2,-,-,-,0,5,bleA2,-62,bleA3,-57,bleA5,-69,bleA6,-72,bleA4,-69,A,101.077,-981.551,-67.039,G,51030,-77140,-22260,M,-652.5,504,-195
20:09.9,bleT2,-,-,-,0,4,bleA4,-70,bleA5,-74,bleA6,-74,bleA2,-73,A,132.675,-968.131,-294.447,G,36680,-55720,11200,M,-651,514.5,-175.5,,
20:10.0,bleT2,-,-,-,0,5,bleA2,-72,bleA3,-61,bleA5,-64,bleA6,-77,bleA4,-72,A,306.037,-949.343,-90.646,G,18970,-20160,2590,M,-636,519,-187.5
20:10.1,bleT2,-,-,-,0,4,bleA4,-74,bleA5,-79,bleA6,-65,bleA2,-62,A,244.61,-983.991,1.708,G,7280,-31920,3010,M,-649.5,516,-184.5,,
20:10.2,bleT2,-,-,-,0,5,bleA5,-64,bleA2,-65,bleA6,-71,bleA4,-72,bleA3,-54,A,236.314,-899.567,167.445,G,71820,-72450,-23800,M,-657,513,-178.5
20:10.3,bleT2,-,-,-,0,5,bleA3,-63,bleA5,-66,bleA6,-80,bleA4,-69,bleA2,-65,A,345.321,-959.652,187.697,G,-7350,-40320,20930,M,-645,528,-168
20:10.4,bleT2,-,-,-,0,3,bleA4,-73,bleA3,-58,bleA6,-72,A,138.958,-980.636,104.676,G,7210,-50470,9100,M,-666,501,-136.5,,,,
20:10.4,bleT2,-,-,-,0,2,bleA2,-65,bleA5,-79,A,221.613,-962.946,51.667,G,6090,-21840,16100,M,-642,505.5,-142.5,,,,,,
20:10.6,bleT2,-,-,-,0,3,bleA4,-72,bleA2,-56,bleA3,-65,A,322.812,-864.675,181.231,G,13650,-34720,1400,M,-672,490.5,-120,,,,
20:10.7,bleT2,-,-,-,0,5,bleA2,-61,bleA3,-59,bleA5,-71,bleA6,-66,bleA4,-75,A,183.427,-919.514,230.641,G,19320,-22890,23590,M,-685.5,483,-115.5
20:10.8,bleT2,-,-,-,0,5,bleA3,-58,bleA6,-78,bleA4,-69,bleA2,-61,bleA5,-71,A,166.652,-1102.453,202.093,G,-8680,-9590,25760,M,-688.5,468,-103.5
20:10.9,bleT2,-,-,-,0,5,bleA4,-76,bleA2,-61,bleA3,-67,bleA6,-71,bleA5,-67,A,131.577,-1171.688,-32.269,G,-16240,14140,16100,M,-691.5,457.5,-96
20:11.0,bleT2,-,-,-,0,5,bleA4,-78,bleA2,-66,bleA3,-66,bleA5,-63,bleA6,-66,A,289.933,-867.115,362.401,G,59220,-4340,-13370,M,-700.5,459,-115.5
20:11.1,bleT2,-,-,-,0,5,bleA4,-78,bleA2,-62,bleA3,-72,bleA5,-59,bleA6,-77,A,-2.196,-1039.074,-180.499,G,-19740,11200,-18900,M,-691.5,451.5,-108
20:11.2,bleT2,-,-,-,0,5,bleA3,-69,bleA6,-73,bleA4,-67,bleA5,-62,bleA2,-58,A,134.871,-851.316,167.201,G,14140,11620,-20440,M,-681,471,-127.5
20:11.3,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-65,bleA3,-63,bleA6,-73,bleA5,-65,A,233.447,-866.2,191.601,G,6930,25900,-5600,M,-691.5,486,-132
20:11.4,bleT2,-,-,-,0,5,bleA3,-57,bleA6,-75,bleA5,-63,bleA4,-70,bleA2,-63,A,133.529,-993.507,109.434,G,-17640,40810,-18830,M,-684,496.5,-157.5
20:11.5,bleT2,-,-,-,0,5,bleA2,-59,bleA3,-59,bleA5,-65,bleA6,-85,bleA4,-77,A,195.688,-1023.336,3.843,G,-7070,43190,-7350,M,-670.5,513,-169.5
20:11.6,bleT2,-,-,-,0,4,bleA4,-72,bleA5,-71,bleA6,-79,bleA2,-67,A,553.148,-1077.077,315.614,G,-53340,58520,-12110,M,-667.5,520.5,-201,,
20:11.7,bleT2,-,-,-,0,3,bleA3,-66,bleA6,-84,bleA4,-71,A,155.672,-860.283,248.575,G,10360,60480,-20790,M,-667.5,510,-217.5,,,,
20:11.8,bleT2,-,-,-,0,5,bleA4,-72,bleA2,-65,bleA3,-65,bleA5,-61,bleA6,-72,A,187.026,-981.856,-118.706,G,-37730,49630,14560,M,-663,507,-210
20:11.9,bleT2,-,-,-,0,5,bleA4,-76,bleA2,-63,bleA3,-59,bleA5,-61,bleA6,-71,A,365.268,-928.725,85.949,G,-20230,47600,-10850,M,-664.5,507,-247.5
20:12.0,bleT2,-,-,-,0,5,bleA6,-70,bleA2,-65,bleA4,-75,bleA3,-54,bleA5,-62,A,372.832,-892.308,148.657,G,3500,34930,-2730,M,-646.5,498,-261
20:12.1,bleT2,-,-,-,0,5,bleA2,-67,bleA3,-57,bleA5,-60,bleA6,-70,bleA4,-79,A,279.197,-913.414,260.592,G,33460,8750,-16030,M,-649.5,499.5,-274.5
20:12.2,bleT2,-,-,-,0,5,bleA6,-71,bleA4,-67,bleA2,-57,bleA5,-68,bleA3,-77,A,312.381,-1034.072,51.057,G,-1050,14770,-13510,M,-634.5,499.5,-288
20:12.3,bleT2,-,-,-,0,5,bleA2,-66,bleA3,-67,bleA5,-63,bleA6,-68,bleA4,-80,A,278.404,-932.751,539.789,G,14560,-1330,6510,M,-622.5,508.5,-307.5
20:12.4,bleT2,-,-,-,0,5,bleA4,-73,bleA2,-63,bleA3,-63,bleA6,-70,bleA5,-77,A,177.205,-997.35,67.222,G,31290,-8400,-10080,M,-636,514.5,-295.5
20:12.5,bleT2,-,-,-,0,5,bleA5,-59,bleA2,-65,bleA4,-77,bleA3,-69,bleA6,-76,A,226.31,-896.395,291.397,G,280,840,-9100,M,-612,522,-295.5
20:12.6,bleT2,-,-,-,0,5,bleA3,-56,bleA6,-67,bleA5,-70,bleA4,-60,bleA2,-60,A,317.688,-938.119,184.464,G,-5950,-10500,840,M,-621,513,-294
20:12.8,bleT2,-,-,-,0,5,bleA2,-60,bleA3,-68,bleA5,-71,bleA6,-77,bleA4,-62,A,318.054,-922.686,219.295,G,-29960,22540,-8540,M,-619.5,516,-300
20:12.9,bleT2,-,-,-,0,5,bleA3,-67,bleA6,-71,bleA2,-59,bleA4,-66,bleA5,-66,A,164.151,-922.93,245.342,G,-17290,70,560,M,-615,520.5,-280.5
20:13.0,bleT2,-,-,-,0,5,bleA5,-73,bleA4,-65,bleA2,-60,bleA3,-54,bleA6,-79,A,374.418,-956.236,332.633,G,-840,-13930,-4270,M,-607.5,519,-283.5
20:13.1,bleT2,-,-,-,0,4,bleA4,-66,bleA5,-65,bleA6,-84,bleA2,-55,A,305.854,-1055.117,255.956,G,10640,-770,10220,M,-604.5,510,-288,,
20:13.2,bleT2,-,-,-,0,3,bleA3,-76,bleA6,-67,bleA4,-74,A,373.076,-892.003,236.741,G,6300,13860,-10150,M,-609,496.5,-300,,,,
20:13.2,bleT2,-,-,-,0,2,bleA5,-62,bleA2,-54,A,316.163,-958.31,101.87,G,-23240,23030,14910,M,-619.5,498,-300,,,,,,
20:13.3,bleT2,-,-,-,0,4,bleA5,-73,bleA6,-66,bleA2,-55,bleA4,-72,A,180.438,-845.948,168.116,G,2590,-140,350,M,-618,493.5,-316.5,,
20:13.4,bleT2,-,-,-,0,5,bleA2,-60,bleA3,-72,bleA5,-67,bleA6,-61,bleA4,-78,A,231.373,-891.942,153.964,G,-1400,-6580,8470,M,-616.5,496.5,-303
20:13.5,bleT2,-,-,-,0,5,bleA6,-66,bleA4,-66,bleA3,-70,bleA2,-62,bleA5,-67,A,141.215,-958.127,98.271,G,6860,-39200,24850,M,-622.5,496.5,-277.5
20:13.6,bleT2,-,-,-,0,5,bleA2,-60,bleA3,-70,bleA5,-68,bleA6,-62,bleA4,-69,A,373.381,-928.054,287.554,G,12530,-35700,14210,M,-627,483,-279
20:13.7,bleT2,-,-,-,0,5,bleA3,-57,bleA6,-69,bleA4,-60,bleA2,-60,bleA5,-61,A,102.48,-1090.924,-80.886,G,7210,-53060,10360,M,-640.5,469.5,-253.5
20:13.8,bleT2,-,-,-,0,5,bleA2,-57,bleA3,-63,bleA5,-66,bleA6,-62,bleA4,-68,A,356.911,-1012.905,255.346,G,25550,-56910,12110,M,-636,484.5,-252
20:13.9,bleT2,-,-,-,0,5,bleA6,-65,bleA4,-65,bleA2,-61,bleA3,-53,bleA5,-65,A,180.621,-1050.481,219.6,G,-16030,-46200,8190,M,-652.5,478.5,-228
20:14.0,bleT2,-,-,-,0,5,bleA2,-67,bleA3,-51,bleA5,-62,bleA6,-71,bleA4,-68,A,223.687,-830.027,476.227,G,-5530,-30450,43820,M,-664.5,462,-201
20:14.1,bleT2,-,-,-,0,4,bleA4,-65,bleA5,-67,bleA6,-69,bleA2,-56,A,-190.137,-1027.179,-37.149,G,-23240,-22540,22610,M,-679.5,441,-169.5,,
20:14.2,bleT2,-,-,-,0,4,bleA3,-52,bleA6,-77,bleA5,-69,bleA4,-78,A,-213.012,-1005.402,-172.935,G,-20160,-29470,39900,M,-691.5,429,-153,,
20:14.3,bleT2,-,-,-,0,4,bleA3,-52,bleA6,-66,bleA4,-66,bleA2,-57,A,-337.269,-944.707,-197.457,G,31150,-42140,-14700,M,-688.5,420,-141,,
20:14.4,bleT2,-,-,-,0,3,bleA5,-72,bleA6,-68,bleA4,-67,A,136.152,-879.437,282.247,G,11690,-39340,-83510,M,-673.5,459,-141,,,,
20:14.5,bleT2,-,-,-,0,5,bleA4,-71,bleA2,-59,bleA3,-53,bleA6,-74,bleA5,-60,A,221.979,-1083.604,60.451,G,-31080,-1400,-210,M,-663,456,-118.5
20:14.6,bleT2,-,-,-,0,5,bleA4,-89,bleA2,-59,bleA3,-52,bleA5,-68,bleA6,-70,A,277.55,-986.004,-61.793,G,-2450,12180,-8750,M,-658.5,468,-117
20:14.7,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-65,bleA6,-77,bleA2,-60,A,211.853,-1022.055,121.512,G,-9520,21980,-9800,M,-649.5,477,-112.5,,
20:14.9,bleT2,-,-,-,0,4,bleA5,-65,bleA4,-82,bleA2,-59,bleA3,-53,A,213.378,-1009.672,47.397,G,-7910,12320,840,M,-648,468,-118.5,,
20:15.0,bleT2,-,-,-,0,4,bleA6,-76,bleA5,-69,bleA4,-67,bleA2,-56,A,283.345,-1115.202,145.546,G,-4550,-22260,32480,M,-654,453,-124.5,,
20:15.1,bleT2,-,-,-,0,5,bleA5,-74,bleA4,-74,bleA2,-56,bleA3,-53,bleA6,-73,A,-22.082,-968.375,150.548,G,40460,76860,-36120,M,-661.5,462,-120
20:15.2,bleT2,-,-,-,0,4,bleA5,-77,bleA6,-75,bleA4,-68,bleA2,-60,A,246.196,-994.178,79.666,G,-2100,7630,-7490,M,-649.5,460.5,-136.5,,
20:15.3,bleT2,-,-,-,0,1,bleA2,-56,A,231.678,-946.476,42.273,G,3710,-630,-11060,M,-661.5,471,-130.5,,,,,,,,
20:15.4,bleT2,-,-,-,0,5,bleA4,-71,bleA2,-59,bleA3,-51,bleA6,-67,bleA5,-62,A,214.598,-968.253,7.503,G,-8050,4970,-2870,M,-652.5,477,-138
20:15.5,bleT2,-,-,-,0,5,bleA2,-55,bleA3,-55,bleA5,-85,bleA6,-71,bleA4,-68,A,163.419,-1000.4,-8.906,G,-6230,5740,-4760,M,-651,475.5,-127.5
20:15.6,bleT2,-,-,-,0,5,bleA3,-52,bleA5,-72,bleA6,-74,bleA4,-74,bleA2,-58,A,201.971,-1003.755,26.474,G,-11900,7980,-2170,M,-645,487.5,-141
20:15.7,bleT2,-,-,-,0,4,bleA5,-85,bleA4,-65,bleA2,-56,bleA6,-72,A,213.073,-1026.691,-46.665,G,-5320,12250,-11970,M,-648,481.5,-139.5,,
20:15.8,bleT2,-,-,-,0,4,bleA4,-78,bleA5,-66,bleA6,-70,bleA2,-57,A,183.976,-934.337,-24.461,G,-16450,22470,-19530,M,-640.5,481.5,-130.5,,
20:15.9,bleT2,-,-,-,0,5,bleA5,-70,bleA4,-65,bleA2,-57,bleA3,-59,bleA6,-68,A,401.99,-943.06,-86.193,G,10220,19600,-13860,M,-615,517.5,-148.5
20:16.0,bleT2,-,-,-,0,5,bleA4,-69,bleA2,-57,bleA3,-54,bleA6,-67,bleA5,-65,A,290.604,-871.385,27.206,G,16030,1610,8960,M,-618,508.5,-163.5
20:16.1,bleT2,-,-,-,0,5,bleA2,-57,bleA3,-52,bleA5,-69,bleA6,-66,bleA4,-66,A,291.214,-910.12,66.978,G,13510,-12810,7700,M,-619.5,505.5,-162
20:16.2,bleT2,-,-,-,0,5,bleA4,-73,bleA2,-53,bleA3,-52,bleA5,-61,bleA6,-62,A,306.586,-995.276,34.526,G,-12740,-17570,350,M,-625.5,505.5,-154.5
20:16.3,bleT2,-,-,-,0,5,bleA2,-58,bleA3,-53,bleA5,-59,bleA6,-68,bleA4,-65,A,188.856,-875.289,240.584,G,4410,-28000,24150,M,-633,505.5,-148.5
20:16.4,bleT2,-,-,-,0,4,bleA4,-70,bleA5,-59,bleA6,-73,bleA2,-54,A,-99.064,-1076.589,-100.162,G,-69230,-31850,16380,M,-651,481.5,-115.5,,
20:16.5,bleT2,-,-,-,0,5,bleA4,-69,bleA2,-52,bleA3,-51,bleA5,-66,bleA6,-69,A,156.465,-961.604,104.676,G,9660,-27860,4130,M,-649.5,481.5,-106.5
20:16.6,bleT2,-,-,-,0,5,bleA6,-70,bleA2,-50,bleA4,-71,bleA5,-65,bleA3,-53,A,122.488,-1033.95,-94.184,G,6510,210,-5880,M,-640.5,466.5,-96
20:16.7,bleT2,-,-,-,0,5,bleA4,-76,bleA2,-52,bleA3,-54,bleA5,-64,bleA6,-70,A,163.968,-1012.173,-0.915,G,10780,2590,-9660,M,-636,471,-111
20:16.8,bleT2,-,-,-,0,4,bleA4,-73,bleA5,-63,bleA6,-72,bleA2,-54,A,121.451,-1020.408,-46.116,G,10780,-7350,-2520,M,-654,477,-91.5,,
20:17.0,bleT2,-,-,-,0,5,bleA2,-58,bleA3,-55,bleA5,-63,bleA6,-69,bleA4,-66,A,104.737,-984.174,-1.952,G,-16100,-11970,-3220,M,-642,471,-100.5
20:17.1,bleT2,-,-,-,0,5,bleA6,-66,bleA4,-71,bleA2,-55,bleA3,-53,bleA5,-63,A,186.355,-951.356,74.786,G,12530,-7070,-17850,M,-642,486,-93
20:17.2,bleT2,-,-,-,0,5,bleA5,-60,bleA4,-71,bleA2,-66,bleA3,-69,bleA6,-76,A,315.736,-947.635,97.051,G,8470,-8120,4340,M,-642,495,-97.5
20:17.3,bleT2,-,-,-,0,4,bleA4,-71,bleA5,-65,bleA6,-75,bleA2,-52,A,317.444,-952.271,-21.167,G,-23030,26880,15540,M,-637.5,474,-97.5,,
20:17.4,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-61,bleA3,-51,bleA5,-64,bleA6,-70,A,128.283,-971.364,-51.362,G,-36330,33040,27440,M,-645,480,-87
20:17.5,bleT2,-,-,-,0,5,bleA6,-70,bleA4,-70,bleA2,-54,bleA3,-49,bleA5,-61,A,158.966,-1041.087,-362.401,G,-25410,-3850,-7420,M,-652.5,459,-70.5
20:17.6,bleT2,-,-,-,0,5,bleA5,-73,bleA4,-77,bleA2,-61,bleA3,-53,bleA6,-65,A,315.614,-926.834,-114.924,G,12880,-28560,-13930,M,-637.5,465,-67.5
20:17.7,bleT2,-,-,-,0,2,bleA4,-65,bleA2,-56,A,167.018,-949.343,-359.656,G,-6020,-6230,11550,M,-645,466.5,-57,,,,,,
20:17.8,bleT2,-,-,-,0,5,bleA4,-82,bleA2,-61,bleA3,-55,bleA5,-66,bleA6,-71,A,165.981,-942.206,-231.434,G,16380,770,-28070,M,-640.5,465,-58.5
20:17.9,bleT2,-,-,-,0,4,bleA5,-62,bleA6,-78,bleA4,-66,bleA2,-53,A,248.941,-891.881,-95.282,G,15960,-17500,-22120,M,-634.5,486,-73.5,,
